url,filepath,filename,title,description,author,category,crawled_at
https://www.elternleben.de/baby/babyschlaf/video-tutorial-babyschlaf-anders-als-ertraeumt/,content/elternleben/baby/babyschlaf/video-tutorial-babyschlaf-anders-als-ertraeumt.md,video-tutorial-babyschlaf-anders-als-ertraeumt.md,Video-Tutorial: Babyschlaf - anders als erträumt,Video Tutorial: Wann findet mein Baby seinen Schlafrhythmus? Alles über den Schlaf Eures Kindes auf ElternLeben.de,,"['baby', 'babyschlaf']",2025-03-05T19:45:47.460077
https://www.elternleben.de/impressum/,content/elternleben/impressum.md,impressum.md,Impressum,,,elternleben,2025-03-05T19:45:51.020193
https://www.elternleben.de/gesundheit-ernaehrung/gesunde-ernaehrung-fuer-kinder/magersucht/,content/elternleben/gesundheit-ernaehrung/gesunde-ernaehrung-fuer-kinder/magersucht.md,magersucht.md,Magersucht,"Magersucht bei einem Kind kann sehr gefährlich werden. Gleichzeitig ist Panikmache selten hilfreich. Was tun, wenn das Essverhalten des Kindes Sorgen bereitet?",Melanie Schüer,"['gesundheit-ernaehrung', 'gesunde-ernaehrung-fuer-kinder']",2025-03-05T19:45:55.357383
https://www.elternleben.de/gesundheit-ernaehrung/112-notruf-waehlen/,content/elternleben/gesundheit-ernaehrung/112-notruf-waehlen.md,112-notruf-waehlen.md,112 Notruf wählen – was passiert mit meinem Kind?,,Larissa Meier,['gesundheit-ernaehrung'],2025-03-05T19:45:56.587780
https://www.elternleben.de/shop/babyschlaf-tutorial/,content/elternleben/shop/babyschlaf-tutorial.md,babyschlaf-tutorial.md,Babyschlaf-Tutorial,Die 4 häufigsten Fragen zum Thema Babyschlaf,,['shop'],2025-03-05T19:45:58.648471
https://www.elternleben.de/schulkind/herausforderungen-in-der-schule/leistungsdruck-in-der-grundschule/,content/elternleben/schulkind/herausforderungen-in-der-schule/leistungsdruck-in-der-grundschule.md,leistungsdruck-in-der-grundschule.md,Leistungsdruck in der Grundschule - Das können Eltern tun!,Dass wir in einer Leistungsgesellschaft leben spüren Kinder schon früh. Auch Leistungsdruck in der Grundschule und in der Kita entsteht immer öfter.,Malena Böse,"['schulkind', 'herausforderungen-in-der-schule']",2025-03-05T19:46:03.755755
https://www.elternleben.de/haeufige-fragen/sprachentwicklung/,content/elternleben/haeufige-fragen/sprachentwicklung.md,sprachentwicklung.md,"Sprachentwicklung von Kindern: Meilensteine, Tipps, Herausforderungen",Wie Kinder sprechen lernen: Tipps für Eltern zur Unterstützung der Sprachentwicklung und zu Herausforderungen wie Mehrsprachigkeit und Stottern.,,['haeufige-fragen'],2025-03-05T19:46:04.279397
https://www.elternleben.de/schwangerschaft/gesunde-schwangerschaft/allergien-vorbeugen-durch-die-ernaehrung/,content/elternleben/schwangerschaft/gesunde-schwangerschaft/allergien-vorbeugen-durch-die-ernaehrung.md,allergien-vorbeugen-durch-die-ernaehrung.md,Allergien vorbeugen durch die Ernährung?,"Allergische Erkrankungen wie Asthma, Neurodermitis, Allergien gegen Lebensmittel oder Pollen gehören zu den häufigsten Erkrankungen bei Kindern.",Renate Lieberknecht,"['schwangerschaft', 'gesunde-schwangerschaft']",2025-03-05T19:46:05.903083
https://www.elternleben.de/erziehung-und-foerderung/lernen-durch-erfahrung/,content/elternleben/erziehung-und-foerderung/lernen-durch-erfahrung.md,lernen-durch-erfahrung.md,Warum Lernen durch Erfahrung so wichtig ist,"Warum Lernen durch Erfahrung für Kinder so wichtig ist und oft der bessere Weg als, wenn Eltern Grenzen setzen.",Nadine Büttner,['erziehung-und-foerderung'],2025-03-05T19:46:07.205301
https://www.elternleben.de/kleinkind/muessen-kinder-taeglich-an-die-frische-luft/,content/elternleben/kleinkind/muessen-kinder-taeglich-an-die-frische-luft.md,muessen-kinder-taeglich-an-die-frische-luft.md,Müssen Kinder täglich an die frische Luft?,Draußen spielen mit Kleinkindern - müssen Kinder wirklich täglich an die frische Luft? Auch bei schlechtem Wetter? Pro und Contra zum täglichen Rausgehen,,['kleinkind'],2025-03-05T19:46:07.801026
https://www.elternleben.de/familie-und-partnerschaft/haushalt-und-familienalltag/aufraeumen-und-ordnung-im-haushalt/,content/elternleben/familie-und-partnerschaft/haushalt-und-familienalltag/aufraeumen-und-ordnung-im-haushalt.md,aufraeumen-und-ordnung-im-haushalt.md,Video-Tutorial: Organisiertes Chaos - Aufräumen und Ordnung im Haushalt,"Organisiertes Chaos – Aufräumen und Ordnung im Haushalt. Im Video erfährst du, wie Haushaltsorganisation in Familien mit kleinen Kindern funktionieren kann.",,"['familie-und-partnerschaft', 'haushalt-und-familienalltag']",2025-03-05T19:46:11.260900
https://www.elternleben.de/schwangerschaft/schwangerschaft-verkuenden/,content/elternleben/schwangerschaft/schwangerschaft-verkuenden.md,schwangerschaft-verkuenden.md,Wir bekommen ein Baby - So kannst du deine Schwangerschaft verkünden,"Schwanger! Wen weihst du nach dem positiven Schwangerschaftstest als erstes ein - den Vater, oder die Oma? Wie du die frohe Botschaft mitteilst.",Rose Volz-Schmidt,['schwangerschaft'],2025-03-05T19:46:12.606318
https://www.elternleben.de/schwangerschaft/arbeiten-in-der-schwangerschaft/sind-schwangere-kolleginnen-anders/,content/elternleben/schwangerschaft/arbeiten-in-der-schwangerschaft/sind-schwangere-kolleginnen-anders.md,sind-schwangere-kolleginnen-anders.md,Sind schwangere Kolleginnen anders?,"Schwangerschaft ist keine Krankheit. Dennoch verändert sich für Schwangere im Job einiges. Lest hier, wie sich das Mutterwerden auf die Arbeit auswirkt.",,"['schwangerschaft', 'arbeiten-in-der-schwangerschaft']",2025-03-05T19:46:33.218681
https://www.elternleben.de/elternwissen/kleinkind/erziehung-und-bildung/mein-kind-macht-mich-wuetend-durch-eigene-kindheit-getriggert/,content/elternleben/elternwissen/kleinkind/erziehung-und-bildung/mein-kind-macht-mich-wuetend-durch-eigene-kindheit-getriggert.md,mein-kind-macht-mich-wuetend-durch-eigene-kindheit-getriggert.md,Mein Kind macht mich wütend & will mich provozieren?,"Du hast den Eindruck, dass dich dein Kind provoziert und bewusst wütend macht? Deine eigene Kindheit könnte hier eine Rolle spielen.",Melanie Schüer,"['elternwissen', 'kleinkind', 'erziehung-und-bildung']",2025-03-05T19:46:42.208214
https://www.elternleben.de/haeufige-fragen/gesunde-ernaehrung-fuer-kinder/,content/elternleben/haeufige-fragen/gesunde-ernaehrung-fuer-kinder.md,gesunde-ernaehrung-fuer-kinder.md,Gesunde Ernährung - Tipps für ausgewogene Kinderernährung,"Du willst, dass dein Kind gesund aufwächst? Erfahre, wie gesunde Ernährung für Kinder gestaltet werden kann. Jetzt mehr lesen!",,['haeufige-fragen'],2025-03-05T19:46:47.535328
https://www.elternleben.de/erziehung-und-foerderung/neurodiversitaet-bei-kindern/,content/elternleben/erziehung-und-foerderung/neurodiversitaet-bei-kindern.md,neurodiversitaet-bei-kindern.md,Neurodiversität: So hilfst du deinem Kind,"Erfahre, was Neurodiversität bei Kindern bedeutet, wie du dein Kind unterstützen kannst und warum Vielfalt in der Entwicklung so wertvoll ist.",,['erziehung-und-foerderung'],2025-03-05T19:46:55.487182
https://www.elternleben.de/familie-und-partnerschaft/elternrolle/,content/elternleben/familie-und-partnerschaft/elternrolle.md,elternrolle.md,"Wünsch Dir was... Familiendaddy, Supermutti oder?!","Wie möchte ich als Mutter/ Vater sein? Was stelle ich mir unter meiner neuen Rolle so vor? Tipps, wie ihr euch über Ängste und Wünsche austauschen könnt.",,['familie-und-partnerschaft'],2025-03-05T19:46:57.919842
https://www.elternleben.de/elternwissen/job-und-organisation/,content/elternleben/elternwissen/job-und-organisation.md,job-und-organisation.md,Job und Organisation,,,['elternwissen'],2025-03-05T19:47:01.087585
https://www.elternleben.de/elternwissen-index/elternwissen-index/schulkind-entwicklung-und-foerderung/,content/elternleben/elternwissen-index/elternwissen-index/schulkind-entwicklung-und-foerderung.md,schulkind-entwicklung-und-foerderung.md,Schulkind-Entwicklung und Foerderung,,,"['elternwissen-index', 'elternwissen-index']",2025-03-05T19:47:05.711394
https://www.elternleben.de/kleinkind/kita/wer-weint-denn-da-ein-guter-start-in-den-krippen-alltag/,content/elternleben/kleinkind/kita/wer-weint-denn-da-ein-guter-start-in-den-krippen-alltag.md,wer-weint-denn-da-ein-guter-start-in-den-krippen-alltag.md,Wer weint denn da? Ein guter Start in den Krippen-Alltag,"Start in den Krippen-Alltag: Trennungsschmerz und Eingewöhnung. Dr. Petra Kapaun im Interview über Betreuung, Krippe und Tagesmütter",,"['kleinkind', 'kita']",2025-03-05T19:47:06.397314
https://www.elternleben.de/teenager/jugendliche-lernen-viel-im-ehrenamt/,content/elternleben/teenager/jugendliche-lernen-viel-im-ehrenamt.md,jugendliche-lernen-viel-im-ehrenamt.md,Gutes tun tut gut - Jugendliche lernen viel im Ehrenamt,"Dein Kind im Ehrenamt: wie Eltern ihren Nachwuchs dabei unterstützen können, sich zu engagieren. Und wofür das gut ist - ElternLeben.de",,['teenager'],2025-03-05T19:47:14.928030
https://www.elternleben.de/haeufige-fragen/teenager/,content/elternleben/haeufige-fragen/teenager.md,teenager.md,So begleitest du Teenager durch die Jugendzeit,"Begleite deinen Teenager sicher durch die Jugendzeit. Erfahre, wie du Herausforderungen meisterst und eine starke Bindung aufbaust.",,['haeufige-fragen'],2025-03-05T19:47:18.005266
https://www.elternleben.de/erziehung-und-foerderung/sprachentwicklung-von-kindern/5-tipps-sprechen-mit-kind-trotz-mund-nasen-schutz/,content/elternleben/erziehung-und-foerderung/sprachentwicklung-von-kindern/5-tipps-sprechen-mit-kind-trotz-mund-nasen-schutz.md,5-tipps-sprechen-mit-kind-trotz-mund-nasen-schutz.md,5 Tipps – Sprechen mit Kind trotz Mund-Nasen-Schutz,"Die Maske schützt dich und andere, verdeckt aber wichtige Gesichtsteile wie Kinn, Mund, Lippen und Nase. 5 Tipps zur Kommunikation mit Maske.",,"['erziehung-und-foerderung', 'sprachentwicklung-von-kindern']",2025-03-05T19:47:21.291298
https://www.elternleben.de/erziehung-und-foerderung/hochbegabung-bei-kindern/hochbegabte-kinder-foerdern/,content/elternleben/erziehung-und-foerderung/hochbegabung-bei-kindern/hochbegabte-kinder-foerdern.md,hochbegabte-kinder-foerdern.md,Hochbegabte Kinder fördern – Tipps für Eltern,"Entdecke praktische Tipps, um dein hochbegabtes Kind im Alltag zu fördern und seine Stärken zu unterstützen. Dein Ratgeber zur Begabungsförderung.",Martina Rosenboom,"['erziehung-und-foerderung', 'hochbegabung-bei-kindern']",2025-03-05T19:47:23.186033
https://www.elternleben.de/baby/baby-beschaeftigen/,content/elternleben/baby/baby-beschaeftigen.md,baby-beschaeftigen.md,"Kreative Ideen, wie du dein Baby beschäftigen kannst","Erfahre, wie du dein Baby altersgerecht beschäftigen und mit welchen Ideen du es spielerisch fördern kannst.",,['baby'],2025-03-05T19:47:25.815287
https://www.elternleben.de/elternwissen-index/elternwissen-index/schulkind-partnerschaft-und-elternrolle/,content/elternleben/elternwissen-index/elternwissen-index/schulkind-partnerschaft-und-elternrolle.md,schulkind-partnerschaft-und-elternrolle.md,Schulkind-Partnerschaft und Elternrolle,,,"['elternwissen-index', 'elternwissen-index']",2025-03-05T19:47:26.850250
https://www.elternleben.de/baby/babyausstattung/babywippe/,content/elternleben/baby/babyausstattung/babywippe.md,babywippe.md,Babywippe - Tipps zum Umgang,Babywippe: Wofür und für welches Alter eignet sie sich? Worauf musst du beim kauf achten? Mehr Tipps zum Umgang findest du hier.,,"['baby', 'babyausstattung']",2025-03-05T19:47:27.611644
https://www.elternleben.de/familie-und-partnerschaft/geschwister/warum-ich-meinen-kindern-nicht-immer-gerecht-werden-kann/,content/elternleben/familie-und-partnerschaft/geschwister/warum-ich-meinen-kindern-nicht-immer-gerecht-werden-kann.md,warum-ich-meinen-kindern-nicht-immer-gerecht-werden-kann.md,(Un)gerechte Mama?  – Warum ich meinen Kindern nicht immer gerecht werden kann,Wenn Mütter nicht immer fair sein können: Warum du nicht perfekt sein musst und wie du mit Konflikten mit deinen Kindern besser umgehen kannst - ElternLeben.de,Andrea Zschocher,"['familie-und-partnerschaft', 'geschwister']",2025-03-05T19:47:31.075520
https://www.elternleben.de/kleinkind/dein-kind-im-zweiten-lebensjahr/,content/elternleben/kleinkind/dein-kind-im-zweiten-lebensjahr.md,dein-kind-im-zweiten-lebensjahr.md,Dein Kind im zweiten Lebensjahr - ein Überblick,"Kleinkind: Zweites Lebensjahr. Ein Überblick über körperliche, motorische, kognitive, soziale und emotionale Entwicklungsschritte für Eltern.",Rose Volz-Schmidt,['kleinkind'],2025-03-05T19:47:34.386596
https://www.elternleben.de/baby/wachstumsschub-baby/,content/elternleben/baby/wachstumsschub-baby.md,wachstumsschub-baby.md,Wachstumsschub beim Baby: Wichtige Infos zu jedem Schub,Dein Baby wächst! Hier erfährst du alles zu den 8 Wachstumsschüben: Wann sie anfangen & enden und was du für dein Baby tun kannst.,,['baby'],2025-03-05T19:47:36.714627
https://www.elternleben.de/teenager/freundschaft-und-liebe/beste-freundinnen-oder-beste-feindinnen/,content/elternleben/teenager/freundschaft-und-liebe/beste-freundinnen-oder-beste-feindinnen.md,beste-freundinnen-oder-beste-feindinnen.md,Beste Freundinnen oder beste Feindinnen - 6 Krisentippes für Teenie-Eltern,Beste Freundin oder Feindin? Wenn Teenie-Freundschaften zerbrechen. Krisentipps für Eltern von Teenagern. So können Mütter und Väter unterstützen und helfen,,"['teenager', 'freundschaft-und-liebe']",2025-03-05T19:47:38.940820
https://www.elternleben.de/hebammensprechstunde/,content/elternleben/hebammensprechstunde.md,hebammensprechstunde.md,Hebammensprechstunde per Telefon,Hebammensprechtunde: hast du eine Frage an einer Hebamme? Du bist schwanger und brauchst Rat? Unsere Hebammen sind für dich da!,,elternleben,2025-03-05T19:47:43.384484
https://www.elternleben.de/elternwissen/kleinkind/job-und-organisation/,content/elternleben/elternwissen/kleinkind/job-und-organisation.md,job-und-organisation.md,Job und Organisation,,,"['elternwissen', 'kleinkind']",2025-03-05T19:47:49.800674
https://www.elternleben.de/familie-und-partnerschaft/fernbeziehung-zu-oma-und-opa/,content/elternleben/familie-und-partnerschaft/fernbeziehung-zu-oma-und-opa.md,fernbeziehung-zu-oma-und-opa.md,Fernbeziehung zu Oma und Opa,Fernbeziehung zu Oma und Opa? Wie kann mein Kind eine Bindung zu seinen Großeltern aufbauen und wofür ist das wichtig? Mehr zum Thema Familien-Kontakt,,['familie-und-partnerschaft'],2025-03-05T19:47:49.956342
https://www.elternleben.de/gesundheit-ernaehrung/entspannung-stressbewaeltigung/stressbewaeltigung-bei-kindern/,content/elternleben/gesundheit-ernaehrung/entspannung-stressbewaeltigung/stressbewaeltigung-bei-kindern.md,stressbewaeltigung-bei-kindern.md,Stressbewältigung bei Kindern: Tipps für Eltern,"Erfahre, wie du deinem Kind bei der Stressbewältigung helfen kannst. Unsere Tipps unterstützen dich dabei, Stress zu erkennen und zu lindern.",Svenja Gleffe,"['gesundheit-ernaehrung', 'entspannung-stressbewaeltigung']",2025-03-05T19:47:50.731400
https://www.elternleben.de/familie-und-partnerschaft/freundschaften-pflegen/,content/elternleben/familie-und-partnerschaft/freundschaften-pflegen.md,freundschaften-pflegen.md,Freundschaften pflegen,Als Eltern Freundschaften pflegen. Warum Freunde auch für Mutter und Vater unentbehrlich sind. So pflegst du deine Freundschaften auch mit Kindern,,['familie-und-partnerschaft'],2025-03-05T19:47:51.990991
https://www.elternleben.de/elternwissen/teenager/,content/elternleben/elternwissen/teenager.md,teenager.md,Teenager,,,['elternwissen'],2025-03-05T19:47:54.853413
https://www.elternleben.de/erziehung-und-foerderung/medienkonsum-bei-kindern/,content/elternleben/erziehung-und-foerderung/medienkonsum-bei-kindern.md,medienkonsum-bei-kindern.md,Medienkonsum bei Kindern,Wie viel Medienzeit ist okay? Fördere die Medienkompetenz deines Kindes und gestalte den Medienkonsum altersgerecht und gesund.,,['erziehung-und-foerderung'],2025-03-05T19:47:58.850739
https://www.elternleben.de/familie-und-partnerschaft/haushalt-und-familienalltag/den-alltag-planen/,content/elternleben/familie-und-partnerschaft/haushalt-und-familienalltag/den-alltag-planen.md,den-alltag-planen.md,Den Alltag planen,"Den Alltag planen: Wer macht was? ElternLeben hat eine Jobliste vorbereitet, mit der Ihr als Familie die Aufgaben verteilen könnt",,"['familie-und-partnerschaft', 'haushalt-und-familienalltag']",2025-03-05T19:48:00.795022
https://www.elternleben.de/baby/aller-anfang-ist-schwer/,content/elternleben/baby/aller-anfang-ist-schwer.md,aller-anfang-ist-schwer.md,"Frühpädagogin Becker-Stoll: ""Aller Anfang ist schwer""",Von Wochenbett bis Papazeit - Fabienne Becker-Stoll gibt Infos über die erste Zeit mit dem Baby nach der Geburt. Die ersten Wochen und Monate mit dem Kind,,['baby'],2025-03-05T19:48:15.698328
https://www.elternleben.de/schwangerschaft/gute-eltern-werden-eine-reise-durch-eure-fantasie/,content/elternleben/schwangerschaft/gute-eltern-werden-eine-reise-durch-eure-fantasie.md,gute-eltern-werden-eine-reise-durch-eure-fantasie.md,Gute Eltern werden - eine Reise durch eure Fantasie,"Das Baby kommt und ihr wollt gute Eltern werden, aber was beinhalten Vaterrolle, Mutterrolle, Familienleben für die Partnerschaft? Tipps für eure Planungen",Rose Volz-Schmidt,['schwangerschaft'],2025-03-05T19:48:19.058372
https://www.elternleben.de/shop/video-seminar-selbstfuersorge-fuer-gestresste-eltern/,content/elternleben/shop/video-seminar-selbstfuersorge-fuer-gestresste-eltern.md,video-seminar-selbstfuersorge-fuer-gestresste-eltern.md,Video-Seminar Selbstfürsorge für gestresste Eltern,"Wie Mütter und Väter Ursachen von Stress erkennen, ihn wahrnehmen und mit Stress umgehen können, lernst du in diesem Selbstfürsorge-Seminar mit Nadine Büttner.",,['shop'],2025-03-05T19:48:25.747412
https://www.elternleben.de/schwangerschaft/babyzimmer-einrichten/,content/elternleben/schwangerschaft/babyzimmer-einrichten.md,babyzimmer-einrichten.md,Die schönsten Ideen zum Babyzimmer einrichten,Das Baby kommt und es gibt noch einiges zu organisieren? Wie soll das Kind wohnen im eigenen Heim? ElternLeben bietet Tipps für Eltern zum Einrichten.,,['schwangerschaft'],2025-03-05T19:48:27.689292
